date,open,high,low,close,adj close,volume,volume_log,price_change,returns,average_price,price_range,volume_change,price_volume_correlation,returns_volume_correlation,returns_volume_covariance,moving_average_5,moving_average_10,moving_average_20,exponential_moving_average_5,exponential_moving_average_10,exponential_moving_average_20,exponential_moving_average_12,exponential_moving_average_26,macd,macd_signal,macd_histogram
2025-02-27,239.41,242.46,237.06,237.3,236.72,41153600,17.532821990371655,-2.109999999999985,-0.01273090364453322,238.35500000000002,5.400000000000006,-3280000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,243.47000000000003,243.865,238.1755,241.7245032717415,241.62394603638472,239.81459989387773,241.20467939441656,239.2976171324257,1.907062261990859,1.4944681688699817,0.41259409312087736
2025-02-28,236.95,242.09,230.2,241.84,241.25,56833400,17.855634756634863,4.890000000000015,0.01913190054782965,239.39499999999998,11.890000000000015,15679800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,242.72799999999998,243.89600000000002,238.388,241.763002181161,241.6632285891903,240.0076123951165,241.30242144419472,239.48657713775023,1.8158443064444896,1.558743400717025,0.25710090572746447
2025-03-03,241.79,244.03,236.11,238.03,237.45,47184000,17.66956543123082,-3.759999999999991,-0.015754217664571635,239.91,7.9199999999999875,-9649400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,240.91400000000004,243.23900000000003,238.4895,240.51866812077392,241.0026413808121,239.81916478041884,240.7989701687842,239.37834557968722,1.420624589096974,1.5311196369035442,-0.11049504780657027
2025-03-04,237.71,240.07,234.68,235.93,235.35,53798100,17.800748727111277,-1.7800000000000011,-0.008822417342351785,236.82,5.389999999999986,6614100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,238.692,242.385,238.8855,238.9891120805159,240.0803427284252,239.4485838495146,240.04989554069738,239.12217411658025,0.9277214241171237,1.4104399891406334,-0.48271856502350974
2025-03-05,235.42,236.55,229.23,235.74,235.16,47227600,17.670489046595367,0.3200000000000216,-0.0008053236129360597,235.57999999999998,7.320000000000022,-6570500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,237.76799999999997,241.47199999999998,239.03249999999997,237.9060747203439,239.29118935140204,239.09522640277478,239.38683296976814,238.87097220828815,0.5158607614799848,1.2315241374343446,-0.7156633759543598
2025-03-06,234.44,237.86,233.16,235.33,234.76,45170400,17.625952585164992,0.8900000000000148,-0.0017392042080257575,234.885,4.700000000000017,-2057200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,237.37400000000002,240.42200000000003,239.1755,237.0473831468959,238.5709729909435,238.73648737785697,238.76270345182758,238.60802812459906,0.1546753272285173,1.016154369447469,-0.8614790422189518
2025-03-07,235.11,241.37,234.76,239.07,238.49,46273600,17.65008218365997,3.9599999999999795,0.01589257638210162,237.09,6.610000000000014,1103200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,236.82,239.77399999999997,239.46800000000002,237.7215887645973,238.66170518623593,238.7682621876185,238.80997993158292,238.64232675093584,0.16765318064707913,0.8464541279394614,-0.6788009472923823
2025-03-10,235.54,236.16,224.22,227.48,226.92,72071200,18.093165091115875,-8.060000000000002,-0.048479524825364995,231.51,11.939999999999998,25797600.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,234.70999999999998,237.81199999999998,239.4605,234.30772584306484,236.6286676628116,237.6928312321305,237.06690335902854,237.81373206713675,-0.746828708108211,0.5277975550997527,-1.2746262632079637
2025-03-11,223.81,225.84,217.45,220.84,220.3,76137400,18.148050173846933,-2.969999999999999,-0.029189379286091,222.325,8.390000000000015,4066200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,231.692,235.192,239.12000000000003,229.81848389537657,233.75800056452138,236.08731563274827,234.57045337161225,236.553947014429,-1.983493642816768,0.02553930841714058,-2.0090329512339085
2025-03-12,220.14,221.75,214.91,216.98,216.45,62547500,17.95143684204072,-3.1599999999999966,-0.017478717623618967,218.56,6.840000000000003,-13589900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,227.94,232.85399999999998,238.33799999999997,225.5389892635844,230.70745478953305,234.2670747607985,231.86422673362762,235.1013863357405,-3.2371596021128823,-0.627000481067667,-2.610159121045215
2025-03-13,215.95,216.84,208.42,209.68,209.17,61368300,17.93240398944564,-6.269999999999982,-0.03364365379297618,212.815,8.420000000000016,-1179200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,222.81,230.092,236.9785,220.2526595090563,226.88428096809977,231.92487053409104,228.45126552802896,233.21514801155487,-4.763882483525919,-1.4543768890439768,-3.3095055944819416
2025-03-14,211.25,213.95,209.58,213.49,212.97,60107600,17.911646864054216,2.240000000000009,0.018170545593285015,212.37,4.369999999999976,-1260700.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,217.69400000000002,227.257,235.57649999999998,217.99843967270417,224.44895703932096,230.16877644897517,226.14953051719547,231.75174681267129,-5.602216295475813,-2.2839447763339313,-3.3182715191418817
2025-03-17,213.31,215.22,209.97,214.0,213.48,48073400,17.688239588355554,0.6899999999999977,0.0023888706730994524,213.655,5.25,-12034200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,214.998,224.85399999999998,234.04649999999998,216.66562644846942,222.54914659424279,228.62858181200363,224.2803707030553,230.4349036486085,-6.1545329455532,-3.0580624146596196,-3.0964705308935803
2025-03-18,214.16,215.15,211.49,212.69,212.17,42432400,17.563422802897797,-1.4699999999999989,-0.006121495327102822,213.425,3.6599999999999966,-5641000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,213.36800000000002,222.53000000000003,232.45750000000004,215.34041763231295,220.7565744288449,227.11034412210518,222.4972357211326,229.1187089147792,-6.621473193646608,-3.770744573757935,-2.850728619888673
2025-03-19,214.22,218.76,213.75,215.24,214.71,54385400,17.81160631183953,1.0200000000000102,0.011989280173021921,214.73000000000002,5.009999999999991,11953000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,213.02000000000004,220.48000000000002,230.97600000000003,215.30694508820866,219.75356087007088,225.97964816288552,221.3807373734414,228.08938382040537,-6.708646446963968,-4.358324950576331,-2.350321496387637
2025-03-20,213.99,217.49,212.22,214.1,213.58,48862900,17.704528995752153,0.10999999999998522,-0.005296413306076997,214.04500000000002,5.27000000000001,-5522500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,213.904,218.35700000000003,229.3895,214.90463005880576,218.7256406898599,224.8480837836697,220.26062346920165,227.05194556270035,-6.791322093498707,-4.8449243806032225,-1.9463977128954841
2025-03-21,211.56,218.84,211.28,218.27,217.74,94127800,18.360164001941694,6.710000000000008,0.019476879962634364,214.91500000000002,7.560000000000002,45264900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,214.85999999999999,216.277,228.02550000000002,216.02642003920383,218.6427969266154,224.22151478913128,219.95437359778722,226.4007408315117,-6.446367233724487,-5.165212951987015,-1.2811542817374724
2025-03-24,221.0,221.48,218.58,220.73,220.19,44299500,17.60648397084357,-0.27000000000001023,0.011270444861868123,220.865,2.8999999999999773,-49828300.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,216.206,215.602,226.70700000000002,217.59428002613586,219.02228839994459,223.88894883634163,220.07370077184083,225.9802732931036,-5.906572521262774,-5.313484866123459,-0.5930876551393149
2025-03-25,220.77,224.1,220.08,223.75,223.2,34493600,17.3562843865375,2.9799999999999898,0.013681873782449117,222.26,4.019999999999982,-9805900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,218.41800000000003,215.89299999999997,225.54250000000002,219.64618668409057,219.88187233731114,223.87571414715205,220.63928540986035,225.81491759913385,-5.1756321892735,-5.285914330711623,0.1102821414381232
2025-03-26,223.51,225.02,220.47,221.53,220.99,34466100,17.355486819243552,-1.9799999999999898,-0.009921787709497254,222.51999999999998,4.550000000000011,-27500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,219.67600000000002,216.348,224.60100000000003,220.27412445606038,220.18153191522163,223.65229039787056,220.77631845271236,225.49724900175866,-4.720930549046301,-5.172917574241363,0.45198702519506195
2025-03-27,221.39,224.99,220.56,223.85,223.3,37094800,17.42898738298698,2.460000000000008,0.01047262221820966,222.62,4.430000000000007,2628700.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,221.62600000000003,217.76500000000001,223.92849999999999,221.4660829707069,220.84852611769193,223.67112159210413,221.24919262154225,225.37513541903155,-4.1259427974893015,-4.963522618687558,0.8375798211982568
2025-03-28,221.67,223.81,217.68,217.9,217.37,39818600,17.4998447228842,-3.769999999999982,-0.026580299307571997,219.785,6.1299999999999955,2723800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,221.552,218.206,222.7315,220.27738864713794,220.3124304564853,223.1214458482048,220.73393214019762,224.82102195526102,-4.087089815063393,-4.7882360578265155,0.7011462427631221
2025-03-31,217.01,225.62,216.23,222.13,221.59,65299300,17.994491889748325,5.1200000000000045,0.01941257457549339,219.57,9.390000000000015,25480700.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,221.83200000000002,219.019,221.93650000000002,220.8949257647586,220.64289764795248,223.02701542161964,220.94871183845845,224.6215537610543,-3.672841922595836,-4.565157230641701,0.8923153080458652
2025-04-01,219.81,223.68,218.9,223.19,222.65,36412700,17.410428200316982,3.3799999999999955,0.004771980371854223,221.5,4.780000000000001,-28886600.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,221.71999999999997,220.06900000000002,221.2995,221.65995050983906,221.10600716849848,223.04253880540693,221.2935254391595,224.5154471178151,-3.2219216786556046,-4.296510120110877,1.0745884414552727
2025-04-02,221.32,225.19,221.02,223.89,223.34,35905900,17.396412213209757,2.569999999999993,0.003136341233926254,222.605,4.1699999999999875,-506800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,222.192,220.93400000000003,220.70700000000002,222.4033003398927,221.61218768509823,223.12325430201307,221.6929831005527,224.46909115554445,-2.776108054991738,-3.9924297069660684,1.2163216519743303
2025-04-03,205.54,207.49,201.25,203.19,202.69,103419000,18.454299265245393,-2.3499999999999943,-0.09245611684309252,204.365,6.240000000000009,67513100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,218.06,219.84300000000002,219.1,215.9988668932618,218.26269900543628,221.22474471252883,218.84637009486718,222.8920259590197,-4.045655864152508,-4.003074938406744,-0.042580925745763665
2025-04-04,193.89,199.88,187.34,188.38,187.92,125910900,18.651085079857292,-5.509999999999991,-0.07288744524828983,191.135,12.539999999999992,22491900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,212.156,216.85399999999998,216.5655,206.79257792884118,212.82948099164844,218.09651812125614,214.1592359262314,220.33432385619855,-6.175087929967162,-4.437477536829439,-1.7376103931377234
2025-04-07,177.2,194.15,174.62,181.46,181.02,160466300,18.893594515872287,4.260000000000019,-0.03673426053721196,179.32999999999998,19.53,34555400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,204.022,212.927,214.2645,198.34838528589412,207.1259389821736,214.60716881963563,209.1285839656596,217.45343467409054,-8.324850708430944,-5.214952171308114,-3.10989853712283
2025-04-08,186.7,190.34,169.21,172.42,172.0,120859500,18.610139280145162,-14.280000000000001,-0.049818141739226385,179.56,21.129999999999995,-39606800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,193.868,207.794,211.8435,189.7055901905961,200.8157682481909,210.58917954602492,203.48110924379887,214.11621999416076,-10.63511075036189,-6.298983887295525,-4.336126863066364
2025-04-09,171.95,200.61,171.89,198.85,198.36,184395900,19.032595639989378,26.900000000000006,0.15328848161466202,185.39999999999998,28.720000000000027,63536400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,188.85999999999999,205.52599999999998,210.93699999999998,192.75372679373072,200.45835583896775,209.4711212400972,202.76863087024572,212.98494797953788,-10.216317109292163,-7.082450531796994,-3.1338665774951693
2025-04-10,189.07,194.78,183.0,190.42,189.96,121880000,18.618547520286572,1.3499999999999943,-0.042393764143827006,189.745,11.780000000000001,-62515900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,186.30599999999998,202.183,209.97400000000002,191.97581786248713,198.63320022995595,207.65666823771227,200.86884144162102,211.31286694419893,-10.444025502577915,-7.754765526023297,-2.6892599765546183
2025-04-11,186.1,199.54,186.06,198.15,197.67,87435900,18.286416522874653,12.050000000000011,0.040594475370234306,192.125,13.47999999999999,-34444100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,188.26,200.208,209.20699999999997,194.0338785749914,198.54534564261536,206.7512439465106,200.45055813099216,210.3375138579457,-9.886955726953545,-8.181203566244927,-1.7057521607086183
2025-04-14,211.44,212.94,201.16,202.52,202.03,101352900,18.434119054034284,-8.919999999999987,0.022053999495331933,206.98000000000002,11.780000000000001,13917000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,192.472,198.247,208.63299999999998,196.86258571666096,199.26801007174146,206.34825733255497,200.76893381082294,209.75825954211138,-8.989325731288432,-8.342827999264417,-0.6464977320240148
2025-04-15,201.86,203.51,199.8,202.14,201.65,51343900,17.754056714159148,0.2799999999999727,-0.001876357890578828,202.0,3.7099999999999795,-50009000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,198.416,196.142,208.10549999999998,198.62172381110727,199.79019005899949,205.94746102164063,200.97986707499936,209.19378231365036,-8.213915238650998,-8.317045447140355,0.1031302084893575
2025-04-16,198.36,200.7,192.37,194.27,193.8,59732400,17.905385161456255,-4.090000000000003,-0.03893341248639548,196.315,8.329999999999984,8388500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,197.5,193.18,207.05700000000002,197.17114920740485,198.7865191387066,204.83529702596698,199.94757981487294,208.0880236527279,-8.140443837854974,-8.28172512528177,0.14128128742679635
2025-04-17,197.2,198.83,194.42,196.98,196.5,52164700,17.76991659805526,-0.21999999999999886,0.013949657692901463,197.08999999999997,4.410000000000025,-7567700.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,198.812,192.559,206.20100000000002,197.10743280493656,198.4580611133601,204.08715837497064,199.49102906745492,207.2650049496522,-7.773975882197277,-8.180175276661402,0.40619939446412445
2025-04-21,193.27,193.8,189.81,193.16,192.69,46742500,17.66016439441537,-0.11000000000001364,-0.019392831759569518,193.215,3.990000000000009,-5422200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,197.81400000000002,193.03699999999998,204.94549999999998,195.7916218699577,197.49477727426228,203.04645758943084,198.51702458350124,206.21995211213218,-7.702927528630937,-8.0847257270527,0.38179819842176244
2025-04-22,196.12,201.59,195.97,199.74,199.25,52976400,17.785357108205936,3.6200000000000045,0.03406502381445442,197.93,5.6200000000000045,6233900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,197.25799999999998,194.86499999999998,203.89600000000002,197.10774791330513,197.90299958813856,202.7315516552265,198.70517464954554,205.7398545674765,-7.0346799179309585,-7.874716565223758,0.8400366472927994
2025-04-23,206.0,208.0,202.8,204.6,204.1,52929200,17.784465748311202,-1.4000000000000057,0.024331631120456443,205.3,5.199999999999989,-47200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,197.75,198.083,202.9385,199.60516527553673,199.12063602691697,202.90950178107562,199.61207086533253,205.65540443074474,-6.043333565412212,-7.508439965255038,1.465106399842826
2025-04-24,204.89,208.83,202.94,208.37,207.86,47311000,17.672253405700978,3.480000000000018,0.01842619745845564,206.63,5.890000000000015,-5618200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,200.57,199.03500000000003,202.2805,202.52677685035783,200.80233856776923,203.4295562756617,200.9594445884465,205.85652189092227,-4.897077302475765,-6.986167432691873,2.089090130216108
2025-04-25,206.37,209.75,206.2,209.28,208.77,38222300,17.45892969904584,2.9099999999999966,0.004367231367279345,207.825,3.5500000000000114,-9088700.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,203.03,200.921,201.552,204.7778512335719,202.3437315556663,203.9867482216478,202.23953004448765,206.11015525768522,-3.8706252131975702,-6.363058988786035,2.4924337755884647
2025-04-28,210.0,211.5,207.46,210.14,209.63,38743100,17.47246325920318,0.13999999999998636,0.004109327217125314,210.07,4.039999999999992,520800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,206.42600000000002,202.11999999999998,201.164,206.5652341557146,203.76123490934611,204.57277869930766,203.4549869672361,206.40870848325892,-2.9537215160228243,-5.681191494227284,2.72746997820446
2025-04-29,208.69,212.24,208.37,211.21,210.69,36827600,17.42175814918325,2.5200000000000102,0.005091843532882834,209.95,3.8700000000000045,-1915500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,208.71999999999997,202.98899999999998,200.618,208.11348943714304,205.1155558350482,205.20490135595628,204.64806590076546,206.76441068141997,-2.116344780654515,-4.968222151507621,2.8518773708531056
2025-04-30,209.3,213.58,206.67,212.5,211.98,52286500,17.772248788645218,3.1999999999999886,0.006107665356754,210.9,6.910000000000025,15458900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,210.3,204.025,200.08350000000002,209.575659624762,206.458182046962,205.89967896242538,205.8560557668226,207.18932553221543,-1.3332697653928278,-4.2412316742804945,2.9079619088876667
2025-05-01,209.08,214.56,208.9,213.32,212.8,57365700,17.864957139135488,4.239999999999981,0.0038588235294116924,211.2,5.659999999999997,5079200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,211.29000000000002,205.93,199.555,210.82377308317464,207.7057853112301,206.60638200841174,207.0043548833484,207.6435053686982,-0.6391504853497736,-3.5208154364910462,2.8816649511412726
2025-05-02,206.09,206.99,202.16,205.35,204.85,101010600,18.430736029693616,-0.7400000000000091,-0.03736171010688172,205.72,4.8300000000000125,43644900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,210.504,206.767,199.66299999999998,208.99918205544975,207.27746070916598,206.4867256898713,206.74983874674922,207.4735967530003,-0.7237580062510744,-2.961403950440999,2.2376459441899246
2025-05-05,203.1,204.1,198.21,198.89,198.4,69018500,18.049885157055776,-4.210000000000008,-0.0314584855125396,200.995,5.889999999999986,-31992100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,208.254,207.34,200.1885,205.62945470363317,205.75246785288903,205.76322314079752,205.54063278289917,206.83770778987133,-1.2970750069721646,-2.628538161746255,1.3314631547740903
2025-05-06,198.21,200.65,197.02,198.51,198.03,51216500,17.75157232324328,0.29999999999998295,-0.0019106038513750923,198.36,3.6299999999999955,-17802000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,205.714,207.217,201.041,203.25630313575547,204.43565551595424,205.07243578248193,204.45899696801732,206.2207803757062,-1.7617834076888812,-2.455187210934373,0.6934038032454919
2025-05-07,199.17,199.44,193.25,196.25,195.77,68536700,18.042879940774945,-2.9199999999999875,-0.011384816885799176,197.70999999999998,6.189999999999998,17320200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,202.464,206.382,202.23250000000002,200.92086875717033,202.94735451301105,204.23219917882716,203.19607435545058,205.48213734630315,-2.286062990852571,-2.421362366917949,0.13529937606537823
2025-05-08,197.72,200.05,194.68,197.49,197.01,50478900,17.737066004961825,-0.22999999999998977,0.006318471337579679,197.60500000000002,5.3700000000000045,-18057800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,199.298,205.294,202.1645,199.77724583811354,201.95510823789502,203.590081773899,202.3182167610677,204.8900776654223,-2.571860904354594,-2.451462074405323,-0.12039882994927087
2025-05-09,199.0,200.54,197.54,198.53,198.05,36453900,17.41155903401197,-0.46999999999999886,0.005266089422249154,198.765,3.0,-14025000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,197.934,204.219,202.57,199.36149722540904,201.33236128553858,203.1081670528537,201.7354141817472,204.41892432253303,-2.6835101407858417,-2.4978716876814824,-0.18563845310435934
2025-05-12,210.97,211.27,206.75,210.79,210.55,63775800,17.970884381693754,-0.18000000000000682,0.06175389109958185,210.88,4.52000000000001,27321900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,200.314,204.28400000000002,203.202,203.17099815027268,203.05193196092205,203.83977317283964,203.1284273859603,204.89088968906245,-1.7624623031021542,-2.350789810765475,0.5883275076633208
2025-05-13,210.43,213.4,209.0,212.93,212.69,51909300,17.76500854209919,2.5,0.010152284263959421,211.68,4.400000000000006,-11866500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,203.198,204.456,203.7225,206.42399876684848,204.84794433168642,204.70551225396696,204.63636163556103,205.48641887234325,-0.8500572367822201,-2.050643295968593,1.200586059186373
2025-05-14,212.43,213.94,210.58,212.33,212.09,49325800,17.713957848970697,-0.09999999999999432,-0.002817827455032118,212.38,3.359999999999985,-2583500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,206.414,204.43900000000002,204.232,208.39266584456564,206.2083180895758,205.43165636702068,205.8199983078679,205.99338196669956,-0.17338365883165352,-1.675191368540974,1.5018077097093205
2025-05-15,210.95,212.96,209.54,211.45,211.21,45029500,17.622828410715133,0.5,-0.004144492064239724,211.2,3.420000000000016,-4296300.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,209.206,204.252,205.09099999999998,209.41177722971042,207.1613511642065,206.00483368151146,206.68615241487902,206.39759889878474,0.28855351609428226,-1.2824423916137295,1.5709959077080118
2025-05-16,212.36,212.57,209.77,211.26,211.02,54737900,17.818066915938445,-1.1000000000000227,-0.000898557578623782,211.81,2.799999999999983,9708400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,211.752,204.843,205.805,210.02785148647362,207.9065600434469,206.50532707890994,207.38982127449222,206.75779573826458,0.6320255362276441,-0.8995488060453039,1.531574342272948
2025-05-19,207.91,209.48,204.26,208.78,208.54,46140500,17.64720166890841,0.8700000000000045,-0.011739089273880454,208.345,5.219999999999999,-8597400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,211.35,205.83200000000002,206.586,209.61190099098243,208.06536730827565,206.72196313057697,207.60369492466393,206.90759595537338,0.6960989692905457,-0.5804192509780334,1.2765182202685792
2025-05-20,207.67,208.47,205.03,206.86,206.63,42496600,17.56493465422577,-0.8099999999999739,-0.009196283168885877,207.265,3.4399999999999977,-3643900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,210.13600000000002,206.667,206.942,208.69460066065494,207.84620961586086,206.73510952848798,207.48928032082713,206.90407016976707,0.5852101510600676,-0.34729337057035453,0.932503521630422
2025-05-21,205.17,207.04,200.71,202.09,201.86,59211800,17.89663142120463,-3.079999999999984,-0.0230590737696994,203.63,6.329999999999984,16715200.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,208.08800000000002,207.25099999999998,206.8165,206.49306710710331,206.7996260493367,206.2927172498665,206.65862180967045,206.5474574622987,0.11116434737175496,-0.2556018269819142,0.36676617435366915
2025-05-22,200.71,202.75,199.7,201.36,201.13,46742400,17.660162255032482,0.6500000000000057,-0.003612251966945368,201.03500000000003,3.0500000000000114,-12469400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,206.07000000000002,207.638,206.46600000000004,204.78204473806886,205.81060313127236,205.82293379478432,205.84344922335123,206.16318647058978,-0.31973724723854957,-0.26842891103324334,-0.051308336205306226
2025-05-23,193.67,197.7,193.46,195.27,195.05,78432900,18.177754052902092,1.6000000000000227,-0.030244338498212175,194.47,4.239999999999981,31690500.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,202.872,207.31199999999998,205.76550000000003,201.61136315871258,203.89412983467247,204.817890816635,204.21676472708623,205.3562548304814,-1.1394901033951612,-0.4426411495056494,-0.6968489538895117
2025-05-27,198.3,200.74,197.43,200.21,199.98,56288500,17.84600082713359,1.9099999999999966,0.025298304911148595,199.255,3.3100000000000023,-22144400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,201.15800000000002,206.254,205.269,201.1442421058084,203.22428804654882,204.37904341467117,203.60033938434063,204.97503811027596,-1.3746987259353318,-0.6290526647916052,-0.7456460611437267
2025-05-28,200.59,202.73,199.9,200.42,200.19,45339700,17.629693608403475,-0.17000000000001592,0.0010488986564105574,200.505,2.829999999999984,-10948800.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,199.87000000000003,205.00300000000001,204.7295,200.90282807053893,202.71441749262996,204.00199114976118,203.11105640205585,204.63761750544646,-1.5265611033906055,-0.8085543525114199,-0.7180067508791855
2025-05-29,203.58,203.81,198.51,199.95,199.72,51396800,17.755086491134485,-3.630000000000024,-0.002345075341782299,201.765,5.300000000000011,6057100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,199.442,203.76500000000001,204.102,200.58521871369263,202.2117961303329,203.61608675742661,202.62474003244273,204.29037669358576,-1.6656366611430258,-0.9799708142377525,-0.6856658469052733
2025-05-30,199.37,201.96,196.78,200.85,200.62,70819900,18.07565060673686,1.4799999999999898,0.004501125281320295,200.11,5.180000000000007,19423100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,199.34,202.70499999999998,203.4785,200.67347914246173,201.96419683390846,203.3526496310536,202.35170310434322,204.03552725770982,-1.6838241533666007,-1.1207414820635295,-0.5630826713030712
2025-06-02,200.28,202.13,200.12,201.7,201.47,35423300,17.38288038191099,1.4199999999999875,0.004232013940751678,200.99,2.009999999999991,-35396600.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,200.626,201.749,203.296,201.01565276164115,201.91616104592507,203.19525427007096,202.25144108828067,203.86252101598546,-1.6110799277047931,-1.2188091711917863,-0.3922707565130068
2025-06-03,201.35,203.77,200.96,203.27,203.04,46381600,17.652413408385193,1.920000000000016,0.007783837382250969,202.31,2.8100000000000023,10958300.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,201.238,201.198,203.51500000000001,201.7671018410941,202.1623135830298,203.20237291748307,202.4081424593273,203.8186295784343,-1.410487119106989,-1.257144760774828,-0.15334235833216092
2025-06-04,202.91,206.24,202.1,202.82,202.59,43604000,17.590659470164063,-0.09000000000000341,-0.002213804299699973,202.865,4.140000000000015,-2777600.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,201.718,200.794,203.73049999999998,202.11806789406273,202.2818929315699,203.16595641922174,202.47150515789676,203.74465546912933,-1.2731503112325697,-1.2603458708663764,-0.012804440366193326
2025-06-05,203.5,204.75,200.15,200.63,200.4,55126100,17.825133864320946,-2.8700000000000045,-0.010797751701015712,202.065,4.599999999999994,11522100.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,201.85399999999998,200.648,203.9495,201.6220452627085,201.98154876219343,202.92443658065503,202.18819667204977,203.5139357789096,-1.325739106859828,-1.273424518065067,-0.05231458879476114
2025-06-06,203.0,205.7,202.05,203.92,203.69,46607700,17.657276342953086,0.9199999999999875,0.016398345212580434,203.45999999999998,3.6499999999999773,-8518400.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,202.468,200.904,204.27100000000002,202.388030175139,202.33399444179477,203.01925220819197,202.45462795328618,203.5440151497307,-1.0893871964445339,-1.2366170537409598,0.1472298572964259
2025-06-09,204.39,206.0,200.02,201.45,201.22,72862600,18.10408604750757,-2.9399999999999977,-0.012112593173793651,202.92,5.97999999999999,26254900.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,202.418,201.522,204.41699999999997,202.07535345009265,202.17326817965022,202.8697995259632,202.30006980662023,203.38890033976256,-1.0888305331423282,-1.207059749621233,0.11822921647890472
2025-06-10,200.6,204.35,200.57,202.67,202.44,54672600,17.816873246106756,2.069999999999993,0.006056093323405287,201.635,3.780000000000001,-18190000.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,202.29799999999997,201.76799999999997,204.011,202.27356896672845,202.26358305607747,202.85077098920138,202.35698214406534,203.33564764367352,-0.9786654996081836,-1.1613808996186226,0.18271540001043896
2025-06-11,203.5,204.5,198.41,198.78,198.55,60989900,17.9262188510544,-4.719999999999999,-0.01919376326047262,201.14,6.090000000000003,6317300.0,-0.2694722424245847,0.09289247934770782,44763.85323792927,201.48999999999998,201.60399999999998,203.3035,201.10904597781897,201.6302043186087,202.46307832085944,201.80667719880788,202.99818745672454,-1.1915102579166614,-1.1674067712782303,-0.024103486638431093
